,Unnamed: 0,index,maxAutoCorrelation,numberofTxns,stDevEosSent,numActiveDays,maxTxnsDay,minTxnsDay,avgTxnsPerActiveDays,numTxnsWeekdays,numTxnsWeekends,numActiveDaysWeekdays,numActiveWeekends,numActiveHours,maxTxnsHour,minTxnsHour,txnsPerActiveHour,numActiveHoursWeekdays,numActiveHoursWeekends,label,pred_y
330,330,zbcalw2gdnnx,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
331,331,vqum1oazl34s,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
332,332,4eib5n3qochn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
333,333,wz3ddpkdfgwz,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
334,334,en42zxp3r3k1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
335,335,bzcz4erf1pw2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
336,336,fnlsajruz4oa,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
337,337,jdkxmfe4nlnf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
338,338,cayxfgphx3ed,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
339,339,xu41nig2zccs,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
340,340,hlhuicmbkmjn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
341,341,hzudkj14ssgz,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
342,342,3r3pyou5togf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
343,343,3nqofjlywv5d,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
344,344,waxfjvtwaivz,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
345,345,nfhqbjwazkdn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
346,346,2fy4cnonc3lt,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
347,347,dkwkwx5vc4z4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
348,348,1dcrypjazjnf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
349,349,3sowmxqoq25q,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
350,350,hyoe2oeugvu5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
351,351,cgyal4gfga25,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
352,352,rbxic35k5x3j,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
353,353,elkuh3cqgsgv,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
354,354,emp1guifemic,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
355,355,bxu1w2eghyp5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
356,356,bgethnpwrpbr,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
357,357,1hgiojq4qqyq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
358,358,byri3kjehzxr,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
359,359,nff2nst1mpmu,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
360,360,vy5pyt2idkre,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
361,361,mjfcjf4rjl1a,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
362,362,jdkvqowiir1t,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
363,363,hva2ad2rrpdi,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
364,364,mlz25gvh2ouz,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
365,365,mbe3ij4so2sb,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
366,366,k1et1n1pj2ev,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
367,367,4tsl3lxwooj2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
368,368,ar2uou5rxiun,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
369,369,rfg51wjudccx,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
370,370,l3tmj3kqhucm,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
371,371,bc5lep5wgvyy,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
372,372,bgsllrmd5jwx,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
373,373,ykewyjpwvils,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
374,374,p5n5t2nabxaw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
375,375,jmfpbmuonldm,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
376,376,yyfhwzsousmo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
377,377,nhjp5kknkwox,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
378,378,klszm5jkuy4g,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
379,379,5bgqrwsnq4ja,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
380,380,qlgzgvvuga3t,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
381,381,qbed3bcgrsue,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
382,382,d2r4bs2d3mdo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
383,383,2lcgfaulprfj,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
384,384,4gdszy54pdnl,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
385,385,yw2kde3scyij,0.9195986622073582,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
386,386,wo3rsnvw4zvn,0.9409695446563948,33,0.0,31,2.0,0.0,1.064516129032258,22.0,6.0,21,5,33,1.0,0.0,1.0,22,6,,1.0
387,387,3kt4brpbcs4f,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
388,388,5h4312cv4ypz,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
389,389,ob132uy5242u,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
390,390,exrhqmixxf4r,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
391,391,ockfyuyd5che,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
392,392,q3uip23k5gmo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
393,393,nh323tzp1vi2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
394,394,gxtdw1qkfdzy,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
395,395,uujhsmgjpkk4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
396,396,b2gbwiudopaq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
397,397,dba2havkicfk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
398,398,pffwq4ernrwh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
399,399,r3cdcp4uvlqa,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
400,400,kqaztynethxt,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
401,401,fchztynlztsl,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
402,402,qk4xmprlkecd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
403,403,5wlrn55qhkuo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
404,404,xihapfwfnd3t,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
405,405,n4osdeu5zxbt,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
406,406,qevhw2jt5tvy,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
407,407,h3qrvll1xhoo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
408,408,ssqrlfqikmk3,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
409,409,pktoomyy5qy5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
410,410,x4i1m3wq5quc,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
411,411,pkaxkbugho4o,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
412,412,4qshian5tkvo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
413,413,xwpm1gknvhrn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
414,414,kbolwqj52z1i,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
415,415,l5l2gyn2ubxc,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
416,416,ro44ykbrgteo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
417,417,kgfoyweggywz,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
418,418,yexjo2uuflxn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
419,419,cr5xmdz1jqwx,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
420,420,x1rwym15ycis,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
421,421,dfr2wfqenu2c,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
422,422,oalbozhzuqvo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
423,423,wjaguagooqym,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
424,424,hwmwu4f1izf2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
425,425,x4ujbedchco4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
426,426,1lc211j5mu1u,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
427,427,fmsziej5pvl5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
428,428,re5d2rlkni24,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
429,429,f1xaab1b3jdo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
430,430,yzpekrdk2wit,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
431,431,p2j4ruxtld11,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
432,432,eeu5ttzogjbz,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
433,433,4lalm4xlybna,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
434,434,j2n3mhhpeatv,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
435,435,oeefk3m3jelq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
436,436,l5zjogbksfhk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
437,437,cvhiuo5aukqa,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
438,438,xscmn5qd233q,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
439,439,p55oeutjeyfd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
440,440,idcijfvlydvy,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
441,441,cmcobvdyw2rf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
442,442,2xbb2isyxv5v,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
443,443,jydsmppukeva,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
444,444,ppmyhhxmgxer,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
445,445,4lgoconnxlej,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
446,446,nep3wkfwxgty,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
447,447,ghqmdgyd2aa3,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
448,448,qqx3soborczm,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
449,449,l13panjlp25v,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
450,450,h4uxhvptiqbv,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
451,451,enjq2yx5bn25,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
452,452,bspqtqalxrgu,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
453,453,qllvicm4mbxp,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
454,454,svo1wmnlqe5e,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
455,455,enlewtwwyt23,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
456,456,clwpf1q3xksh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
457,457,miom3vxoyiki,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
458,458,kofyjykthrgr,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
459,459,yc4g5zi2c2ey,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
460,460,uomcksujpeer,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
461,461,xhwktbny3exu,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
462,462,4ghg5ebuowoh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
463,463,wytxsfoqfdpt,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
464,464,kdzol5e2lbic,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
465,465,zkt55e1hnzty,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
466,466,cdfiarbzxiyx,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
467,467,bgkl5yvoyvji,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
468,468,xxm1uyxgdlqy,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
469,469,443decjttait,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
470,470,yn2yes2diftp,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
471,471,xcyinav1btm4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
472,472,uw5cfgwtvnnz,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
473,473,i4pebj2lk12m,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
474,474,cg4txiwjlnta,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
475,475,jhlq1ng3yygl,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
476,476,15i1b2v332gv,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
477,477,irwrdohrnnjx,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
478,478,azwtqvsdeap2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
479,479,qqvkuivvsqcf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
480,480,ul5c351tnifs,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
481,481,4r2dgtcx4iek,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
482,482,3g5yjfhokfbk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
483,483,fkytmyarecga,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
484,484,q1wvijqxb21j,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
485,485,hpqau4rsjhjv,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
486,486,weghgnoatkkg,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
487,487,lydimpughclz,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
488,488,tlqmyk5kqpf2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
489,489,zamucrnywhe2,0.9387679113490566,31,2.7755575615628914e-17,30,2.0,0.0,1.0333333333333334,20.0,6.0,20,5,31,1.0,0.0,1.0,20,6,1.0,0.0
490,490,zdyart23kgno,0.9195986622073582,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
491,491,afd4ctrpcer1,0.9409695446563948,33,0.0,31,2.0,0.0,1.064516129032258,22.0,6.0,21,5,33,1.0,0.0,1.0,22,6,,1.0
492,492,4lp3gnxrbfyc,0.9409695446563948,33,0.0,31,2.0,0.0,1.064516129032258,22.0,6.0,21,5,33,1.0,0.0,1.0,22,6,,1.0
493,493,uit1aag32bsm,0.9409695446563948,33,0.0,31,2.0,0.0,1.064516129032258,22.0,6.0,21,5,33,1.0,0.0,1.0,22,6,,1.0
494,494,danti5dzfv5o,0.9409695446563948,33,0.0,31,2.0,0.0,1.064516129032258,22.0,6.0,21,5,33,1.0,0.0,1.0,22,6,,1.0
495,495,x54hucxpjxnp,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
496,496,2tk2acvocpnj,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
